chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
PC(18:2/18:3)	error	1.07334705882353	1.2941593220339
TAG49:2FA18:2	error	1.14623529411765	1.55953559322034
TAG54:3FA20:1	error	1.64315294117647	1.7977813559322
TAG44:0FA18:0	error	3.78864117647059	4.05587627118644
TAG54:1FA18:0	error	4.68395882352941	5.77842542372881
FFA(20:1)	error	3.12342352941176	6.71556610169492
TAG48:4FA14:0	error	0.189664705882353	0.26868813559322
TAG48:3FA16:1	error	1.84378235294118	2.27616271186441
TAG49:3FA18:3	error	0.116617647058824	0.178181355932203
SM(18:0)	error	31.1978823529412	31.6708983050847
PE(P18:0/18:2)	error	4.17709411764706	4.89671694915254
TAG53:2FA16:0	error	1.01403529411765	1.20535593220339
PC(18:1/18:3)	error	0.821988235294118	1.06750508474576
TAG53:4FA20:4	error	0.132841176470588	0.141542372881356
TAG46:3FA16:0	error	0.180047058823529	0.396815254237288
LPC(18:1)	error	11.5620352941176	11.6623050847458
TAG50:2FA18:1	error	55.3633764705882	59.5812542372881
PI(18:0/18:1)	error	1.23798823529412	1.42863389830508
TAG48:1FA18:1	error	11.9924411764706	15.589913559322
TAG54:4FA18:0	error	7.96300588235294	10.3863220338983
TAG54:6FA16:1	error	0.833276470588235	0.825689830508475
TAG56:6FA20:4	error	7.35032941176471	7.05235254237288
PC(20:0/20:4)	error	1.83210588235294	1.80276440677966
TAG54:1FA20:0	error	1.31503529411765	1.48731186440678
TAG44:2FA18:2	error	0.490211764705882	1.14807966101695
PC(18:0/20:5)	error	6.82525294117647	8.0016
TAG58:7FA22:6	error	0.712770588235294	0.686669491525424
TAG52:3FA22:1	error	0.108811764705882	0.120869491525424
CE(16:1)	error	80.7615529411765	91.3492271186441
TAG54:2FA20:1	error	2.30100588235294	2.46117966101695
TAG44:1FA16:0	error	0.910423529411765	1.34117966101695
DAG(16:0/16:1)	error	0.206611764705882	0.247866101694915
TAG46:3FA14:1	error	0.122976470588235	0.161237288135593
TAG52:6FA20:4	error	0.683005882352941	0.735928813559322
CE(16:0)	error	309.389570588235	335.906942372881
PE(P18:0/20:3)	error	1.17824705882353	1.24192711864407
DAG(12:0/16:0)	error	0.141473529411765	0.220573728813559
TAG45:0FA14:0	error	0.128123529411765	0.195405084745763
FFA(18:2)	error	69.6970470588235	74.0601271186441
LPE(16:0)	error	0.829588235294118	0.89851186440678
CE(20:1)	error	2.06234117647059	2.25676440677966
DCER(22:0)	error	0.1386	0.157072881355932
PC(14:0/18:1)	error	3.39756470588235	3.97102203389831
PE(18:1/22:6)	error	1.51238235294118	1.44627288135593
TAG48:4FA16:0	error	0.1736	0.260686440677966
TAG54:2FA16:0	error	2.19378235294118	2.40419491525424
TAG58:9FA18:2	error	0.583941176470588	0.591306779661017
TAG52:5FA16:0	error	8.08491764705882	10.3336271186441
FFA(15:0)	error	15.6775882352941	13.0048254237288
TAG52:5FA18:1	error	3.08321176470588	3.43179491525424
TAG54:5FA18:1	error	36.6183882352941	43.2245084745763
FFA(24:0)	error	3.35974117647059	3.38406779661017
TAG54:5FA22:5	error	0.732882352941176	0.788415254237288
